adm3_en,month,NO2,date
City of Iloilo,2024-01,3.660321911869052e-05,2024-01-01T00:00:00
City of Cebu,2024-01,3.6571109404189415e-05,2024-01-01T00:00:00
City of Lapu-Lapu,2024-01,3.871437517063732e-05,2024-01-01T00:00:00
City of Mandaue,2024-01,4.1588367480435725e-05,2024-01-01T00:00:00
City of Cagayan De Oro,2024-02,4.329109119061419e-05,2024-02-01T00:00:00
City of Iligan,2024-02,4.258373563411929e-05,2024-02-01T00:00:00
City of Davao,2024-02,3.584381482501246e-05,2024-02-01T00:00:00
City of General Santos,2024-02,3.702873079004345e-05,2024-02-01T00:00:00
City of Caloocan,2024-02,8.008239911129962e-05,2024-02-01T00:00:00
City of Makati,2024-02,9.211348832537496e-05,2024-02-01T00:00:00
City of Malabon,2024-02,9.996225171715194e-05,2024-02-01T00:00:00
City of Mandaluyong,2024-02,9.605992040454916e-05,2024-02-01T00:00:00
City of Manila,2024-02,0.00011480760564497552,2024-02-01T00:00:00
City of Marikina,2024-02,7.092181544260283e-05,2024-02-01T00:00:00
City of Muntinlupa,2024-02,5.517244497658768e-05,2024-02-01T00:00:00
City of Navotas,2024-02,9.713201527151778e-05,2024-02-01T00:00:00
Pasay City,2024-02,9.683189105721804e-05,2024-02-01T00:00:00
City of Pasig,2024-02,7.892139806738714e-05,2024-02-01T00:00:00
Quezon City,2024-02,8.215410950238585e-05,2024-02-01T00:00:00
City of San Juan,2024-02,9.939614873615552e-05,2024-02-01T00:00:00
City of Taguig,2024-02,7.298908002509898e-05,2024-02-01T00:00:00
City of Valenzuela,2024-02,8.971652972923448e-05,2024-02-01T00:00:00
City of Baguio,2024-02,6.0728263371379297e-05,2024-02-01T00:00:00
City of Butuan,2024-02,3.5518626122145065e-05,2024-02-01T00:00:00
City of Cotabato,2024-02,4.123221032212965e-05,2024-02-01T00:00:00
City of Angeles,2024-02,6.086818735200962e-05,2024-02-01T00:00:00
City of Olongapo,2024-02,5.793015658947878e-05,2024-02-01T00:00:00
Ormoc City,2024-02,3.679584307703727e-05,2024-02-01T00:00:00
City of Tacloban,2024-02,3.7044134649967086e-05,2024-02-01T00:00:00
City of Zamboanga,2024-02,3.6643901647060326e-05,2024-02-01T00:00:00
City of Isabela,2024-02,3.903889298991675e-05,2024-02-01T00:00:00
Pateros,2024-02,7.45916948907164e-05,2024-02-01T00:00:00
City of Puerto Princesa,2024-02,3.689709375039976e-05,2024-02-01T00:00:00
City of Lucena,2024-02,4.624270989245132e-05,2024-02-01T00:00:00
City of Bacolod,2024-02,4.527433803836206e-05,2024-02-01T00:00:00
City of Iloilo,2024-02,4.144232853473051e-05,2024-02-01T00:00:00
City of Cebu,2024-02,4.025137828267949e-05,2024-02-01T00:00:00
City of Lapu-Lapu,2024-02,3.992326756558172e-05,2024-02-01T00:00:00
City of Mandaue,2024-02,4.340243160961924e-05,2024-02-01T00:00:00
City of Cagayan De Oro,2024-03,4.909000280162954e-05,2024-03-01T00:00:00
City of Iligan,2024-03,4.700225422493671e-05,2024-03-01T00:00:00
City of Davao,2024-03,3.764119937167283e-05,2024-03-01T00:00:00
City of General Santos,2024-03,4.0143647470324925e-05,2024-03-01T00:00:00
City of Caloocan,2024-03,8.418798653548457e-05,2024-03-01T00:00:00
City of Makati,2024-03,8.394837973482458e-05,2024-03-01T00:00:00
City of Malabon,2024-03,9.842634195639038e-05,2024-03-01T00:00:00
City of Mandaluyong,2024-03,9.120810140647526e-05,2024-03-01T00:00:00
City of Manila,2024-03,0.00011071012190326868,2024-03-01T00:00:00
City of Marikina,2024-03,7.984889401639076e-05,2024-03-01T00:00:00
City of Muntinlupa,2024-03,6.144805559014594e-05,2024-03-01T00:00:00
City of Navotas,2024-03,9.556652198431394e-05,2024-03-01T00:00:00
Pasay City,2024-03,8.5234128953204e-05,2024-03-01T00:00:00
City of Pasig,2024-03,7.651242068145175e-05,2024-03-01T00:00:00
Quezon City,2024-03,8.731009914478676e-05,2024-03-01T00:00:00
City of San Juan,2024-03,9.92659639943668e-05,2024-03-01T00:00:00
City of Taguig,2024-03,7.11524782035636e-05,2024-03-01T00:00:00
City of Valenzuela,2024-03,9.01313186757181e-05,2024-03-01T00:00:00
City of Baguio,2024-03,5.675866323534054e-05,2024-03-01T00:00:00
City of Butuan,2024-03,3.70801682188504e-05,2024-03-01T00:00:00
City of Cotabato,2024-03,4.6824131287981366e-05,2024-03-01T00:00:00
City of Angeles,2024-03,6.431556521113225e-05,2024-03-01T00:00:00
City of Olongapo,2024-03,5.686054868128393e-05,2024-03-01T00:00:00
Ormoc City,2024-03,3.820485103373449e-05,2024-03-01T00:00:00
City of Tacloban,2024-03,3.913620886531593e-05,2024-03-01T00:00:00
City of Zamboanga,2024-03,3.848562726009084e-05,2024-03-01T00:00:00
City of Isabela,2024-03,4.267481377945095e-05,2024-03-01T00:00:00
Pateros,2024-03,7.14028405353099e-05,2024-03-01T00:00:00
City of Puerto Princesa,2024-03,3.936239121386317e-05,2024-03-01T00:00:00
City of Lucena,2024-03,4.917352919094914e-05,2024-03-01T00:00:00
City of Bacolod,2024-03,4.874301201438387e-05,2024-03-01T00:00:00
City of Iloilo,2024-03,4.67990877950205e-05,2024-03-01T00:00:00
City of Cebu,2024-03,4.399452734450685e-05,2024-03-01T00:00:00
City of Lapu-Lapu,2024-03,4.244415971452986e-05,2024-03-01T00:00:00
City of Mandaue,2024-03,4.8217991118624186e-05,2024-03-01T00:00:00
City of Cagayan De Oro,2024-04,5.189153273695955e-05,2024-04-01T00:00:00
City of Iligan,2024-04,5.076009166375432e-05,2024-04-01T00:00:00
City of Davao,2024-04,4.312391156152121e-05,2024-04-01T00:00:00
City of General Santos,2024-04,4.411626682610261e-05,2024-04-01T00:00:00
City of Caloocan,2024-04,0.0001175884254182838,2024-04-01T00:00:00
City of Makati,2024-04,8.868474670938692e-05,2024-04-01T00:00:00
City of Malabon,2024-04,0.00013834830992459315,2024-04-01T00:00:00
City of Mandaluyong,2024-04,9.88722803380653e-05,2024-04-01T00:00:00
City of Manila,2024-04,0.00012818205057899774,2024-04-01T00:00:00
City of Marikina,2024-04,8.837544436705084e-05,2024-04-01T00:00:00
City of Muntinlupa,2024-04,6.526354644663427e-05,2024-04-01T00:00:00
City of Navotas,2024-04,0.0001311895555486786,2024-04-01T00:00:00
Pasay City,2024-04,9.25501826433997e-05,2024-04-01T00:00:00
City of Pasig,2024-04,8.401532296740545e-05,2024-04-01T00:00:00
Quezon City,2024-04,0.00011360341005018118,2024-04-01T00:00:00
City of San Juan,2024-04,0.00010967319243733333,2024-04-01T00:00:00
City of Taguig,2024-04,7.156755703770405e-05,2024-04-01T00:00:00
City of Valenzuela,2024-04,0.00013123027702386972,2024-04-01T00:00:00
City of Baguio,2024-04,7.074328121775385e-05,2024-04-01T00:00:00
City of Butuan,2024-04,4.205415299277184e-05,2024-04-01T00:00:00
City of Cotabato,2024-04,5.032178920399864e-05,2024-04-01T00:00:00
City of Angeles,2024-04,7.850256379002357e-05,2024-04-01T00:00:00
City of Olongapo,2024-04,7.135143741361503e-05,2024-04-01T00:00:00
Ormoc City,2024-04,4.489749866816216e-05,2024-04-01T00:00:00
City of Tacloban,2024-04,4.345976027376856e-05,2024-04-01T00:00:00
City of Zamboanga,2024-04,4.1990647442242345e-05,2024-04-01T00:00:00
City of Isabela,2024-04,4.539709787487817e-05,2024-04-01T00:00:00
Pateros,2024-04,7.375766581252544e-05,2024-04-01T00:00:00
City of Puerto Princesa,2024-04,4.447259097303033e-05,2024-04-01T00:00:00
City of Lucena,2024-04,5.8133172695580486e-05,2024-04-01T00:00:00
City of Bacolod,2024-04,5.550580330575588e-05,2024-04-01T00:00:00
City of Iloilo,2024-04,5.602478430042913e-05,2024-04-01T00:00:00
City of Cebu,2024-04,5.125493230223914e-05,2024-04-01T00:00:00
City of Lapu-Lapu,2024-04,4.867841212838258e-05,2024-04-01T00:00:00
City of Mandaue,2024-04,5.295000618486085e-05,2024-04-01T00:00:00
City of Cagayan De Oro,2024-05,5.542684945259293e-05,2024-05-01T00:00:00
City of Iligan,2024-05,5.352168040651303e-05,2024-05-01T00:00:00
City of Davao,2024-05,4.5848887444712645e-05,2024-05-01T00:00:00
City of General Santos,2024-05,4.494607399058943e-05,2024-05-01T00:00:00
City of Caloocan,2024-05,0.00011632831843932608,2024-05-01T00:00:00
City of Makati,2024-05,0.00010377785926304543,2024-05-01T00:00:00
City of Malabon,2024-05,0.0001372899410951277,2024-05-01T00:00:00
City of Mandaluyong,2024-05,0.00010865354790193192,2024-05-01T00:00:00
City of Manila,2024-05,0.00013834132029451028,2024-05-01T00:00:00
City of Marikina,2024-05,9.582162039355448e-05,2024-05-01T00:00:00
City of Muntinlupa,2024-05,7.219693251481874e-05,2024-05-01T00:00:00
City of Navotas,2024-05,0.0001296483960915481,2024-05-01T00:00:00
Pasay City,2024-05,0.0001046051088871302,2024-05-01T00:00:00
City of Pasig,2024-05,9.07135354309802e-05,2024-05-01T00:00:00
Quezon City,2024-05,0.00011445552781035452,2024-05-01T00:00:00
City of San Juan,2024-05,0.00012265084479358776,2024-05-01T00:00:00
City of Taguig,2024-05,8.070956660649046e-05,2024-05-01T00:00:00
City of Valenzuela,2024-05,0.00012615216994641475,2024-05-01T00:00:00
City of Baguio,2024-05,6.65688832511877e-05,2024-05-01T00:00:00
City of Butuan,2024-05,4.327797575428921e-05,2024-05-01T00:00:00
City of Cotabato,2024-05,4.958781020214742e-05,2024-05-01T00:00:00
City of Angeles,2024-05,7.484243962311668e-05,2024-05-01T00:00:00
City of Olongapo,2024-05,7.232794641346766e-05,2024-05-01T00:00:00
Ormoc City,2024-05,4.6108485861854e-05,2024-05-01T00:00:00
City of Tacloban,2024-05,4.471544364886374e-05,2024-05-01T00:00:00
City of Zamboanga,2024-05,4.222153394029184e-05,2024-05-01T00:00:00
City of Isabela,2024-05,4.2519429709903433e-05,2024-05-01T00:00:00
Pateros,2024-05,8.35476449200941e-05,2024-05-01T00:00:00
City of Puerto Princesa,2024-05,4.380659828375531e-05,2024-05-01T00:00:00
City of Lucena,2024-05,5.9443353572146055e-05,2024-05-01T00:00:00
City of Bacolod,2024-05,5.87652098355356e-05,2024-05-01T00:00:00
City of Iloilo,2024-05,5.80990509156629e-05,2024-05-01T00:00:00
City of Cebu,2024-05,5.616132915763301e-05,2024-05-01T00:00:00
City of Lapu-Lapu,2024-05,5.419075010145594e-05,2024-05-01T00:00:00
City of Mandaue,2024-05,6.231837367979111e-05,2024-05-01T00:00:00
City of Cagayan De Oro,2024-06,5.15528985098228e-05,2024-06-01T00:00:00
City of Iligan,2024-06,5.1151026419709e-05,2024-06-01T00:00:00
City of Davao,2024-06,4.550386364887637e-05,2024-06-01T00:00:00
City of General Santos,2024-06,4.161065876147112e-05,2024-06-01T00:00:00
City of Caloocan,2024-06,0.00011126721942871972,2024-06-01T00:00:00
City of Makati,2024-06,0.00011361761252401654,2024-06-01T00:00:00
City of Malabon,2024-06,0.00012215351649313231,2024-06-01T00:00:00
City of Mandaluyong,2024-06,0.00012250582546954745,2024-06-01T00:00:00
City of Manila,2024-06,0.00013153017858893954,2024-06-01T00:00:00
City of Marikina,2024-06,0.00011990885177472092,2024-06-01T00:00:00
City of Muntinlupa,2024-06,8.14328423926947e-05,2024-06-01T00:00:00
City of Navotas,2024-06,0.0001154545897548511,2024-06-01T00:00:00
Pasay City,2024-06,0.00011248730154204632,2024-06-01T00:00:00
City of Pasig,2024-06,0.00011555094533776848,2024-06-01T00:00:00
Quezon City,2024-06,0.00012079503523769308,2024-06-01T00:00:00
City of San Juan,2024-06,0.0001285745368083856,2024-06-01T00:00:00
City of Taguig,2024-06,9.889429763870685e-05,2024-06-01T00:00:00
City of Valenzuela,2024-06,0.00011771455044644512,2024-06-01T00:00:00
City of Baguio,2024-06,6.219407144047561e-05,2024-06-01T00:00:00
City of Butuan,2024-06,4.190384962827846e-05,2024-06-01T00:00:00
City of Cotabato,2024-06,4.598183703880437e-05,2024-06-01T00:00:00
City of Angeles,2024-06,7.321610789717882e-05,2024-06-01T00:00:00
City of Olongapo,2024-06,6.371305773505403e-05,2024-06-01T00:00:00
Ormoc City,2024-06,4.020385128020114e-05,2024-06-01T00:00:00
City of Tacloban,2024-06,3.962006837473127e-05,2024-06-01T00:00:00
City of Zamboanga,2024-06,3.984335812780576e-05,2024-06-01T00:00:00
City of Isabela,2024-06,4.174868706257322e-05,2024-06-01T00:00:00
Pateros,2024-06,0.0001032238479304612,2024-06-01T00:00:00
City of Puerto Princesa,2024-06,4.114494894715128e-05,2024-06-01T00:00:00
City of Lucena,2024-06,6.0015533961538e-05,2024-06-01T00:00:00
City of Bacolod,2024-06,5.552932586855948e-05,2024-06-01T00:00:00
City of Iloilo,2024-06,5.208542991475391e-05,2024-06-01T00:00:00
City of Cebu,2024-06,5.6684935429506574e-05,2024-06-01T00:00:00
City of Lapu-Lapu,2024-06,4.982884132985682e-05,2024-06-01T00:00:00
City of Mandaue,2024-06,5.8989132859651775e-05,2024-06-01T00:00:00
City of Cagayan De Oro,2024-07,4.511105345670256e-05,2024-07-01T00:00:00
City of Iligan,2024-07,4.486257562735031e-05,2024-07-01T00:00:00
City of Davao,2024-07,4.295021267045368e-05,2024-07-01T00:00:00
City of General Santos,2024-07,4.015526138128697e-05,2024-07-01T00:00:00
City of Caloocan,2024-07,8.191954696706302e-05,2024-07-01T00:00:00
City of Makati,2024-07,9.22688113008994e-05,2024-07-01T00:00:00
City of Malabon,2024-07,8.786965288467588e-05,2024-07-01T00:00:00
City of Mandaluyong,2024-07,9.605137227207254e-05,2024-07-01T00:00:00
City of Manila,2024-07,0.00010067932646294704,2024-07-01T00:00:00
City of Marikina,2024-07,8.48506771560956e-05,2024-07-01T00:00:00
City of Muntinlupa,2024-07,6.596628889768298e-05,2024-07-01T00:00:00
City of Navotas,2024-07,8.546334587370799e-05,2024-07-01T00:00:00
Pasay City,2024-07,9.048003530274977e-05,2024-07-01T00:00:00
City of Pasig,2024-07,8.83543130986099e-05,2024-07-01T00:00:00
Quezon City,2024-07,8.607007615466707e-05,2024-07-01T00:00:00
City of San Juan,2024-07,9.773832920518444e-05,2024-07-01T00:00:00
City of Taguig,2024-07,8.14827813992548e-05,2024-07-01T00:00:00
City of Valenzuela,2024-07,8.435881757374713e-05,2024-07-01T00:00:00
City of Baguio,2024-07,5.814093737457644e-05,2024-07-01T00:00:00
City of Butuan,2024-07,3.91979519825243e-05,2024-07-01T00:00:00
City of Cotabato,2024-07,4.076490944533719e-05,2024-07-01T00:00:00
City of Angeles,2024-07,5.873539441140546e-05,2024-07-01T00:00:00
City of Olongapo,2024-07,6.060844979662372e-05,2024-07-01T00:00:00
Ormoc City,2024-07,4.066268086228771e-05,2024-07-01T00:00:00
City of Tacloban,2024-07,3.914931378597993e-05,2024-07-01T00:00:00
City of Zamboanga,2024-07,3.703676053849017e-05,2024-07-01T00:00:00
City of Isabela,2024-07,3.867662466083059e-05,2024-07-01T00:00:00
Pateros,2024-07,8.533509796490616e-05,2024-07-01T00:00:00
City of Puerto Princesa,2024-07,3.9818540313431546e-05,2024-07-01T00:00:00
City of Lucena,2024-07,5.238846876267496e-05,2024-07-01T00:00:00
City of Bacolod,2024-07,4.687975669154992e-05,2024-07-01T00:00:00
City of Iloilo,2024-07,5.02307058686255e-05,2024-07-01T00:00:00
City of Cebu,2024-07,5.019876761709335e-05,2024-07-01T00:00:00
City of Lapu-Lapu,2024-07,4.551751656262227e-05,2024-07-01T00:00:00
City of Mandaue,2024-07,5.276048490785352e-05,2024-07-01T00:00:00
City of Cagayan De Oro,2024-08,4.488327994601224e-05,2024-08-01T00:00:00
City of Iligan,2024-08,4.399615532022053e-05,2024-08-01T00:00:00
City of Davao,2024-08,3.928000737660919e-05,2024-08-01T00:00:00
City of General Santos,2024-08,3.604300267419487e-05,2024-08-01T00:00:00
City of Caloocan,2024-08,9.284677886446112e-05,2024-08-01T00:00:00
City of Makati,2024-08,0.00011549275731824884,2024-08-01T00:00:00
City of Malabon,2024-08,9.695526709429172e-05,2024-08-01T00:00:00
City of Mandaluyong,2024-08,0.0001216599377453445,2024-08-01T00:00:00
City of Manila,2024-08,0.00011301828807794458,2024-08-01T00:00:00
City of Marikina,2024-08,0.0001124462248188264,2024-08-01T00:00:00
City of Muntinlupa,2024-08,8.153334860906256e-05,2024-08-01T00:00:00
City of Navotas,2024-08,8.998369143471024e-05,2024-08-01T00:00:00
Pasay City,2024-08,0.00010997957023847569,2024-08-01T00:00:00
City of Pasig,2024-08,0.00011977705377728646,2024-08-01T00:00:00
Quezon City,2024-08,0.0001042481636232709,2024-08-01T00:00:00
City of San Juan,2024-08,0.00012397016139894688,2024-08-01T00:00:00
City of Taguig,2024-08,0.00010366880600150142,2024-08-01T00:00:00
City of Valenzuela,2024-08,9.52461757043922e-05,2024-08-01T00:00:00
City of Baguio,2024-08,5.77291340736044e-05,2024-08-01T00:00:00
City of Butuan,2024-08,3.952778232850153e-05,2024-08-01T00:00:00
City of Cotabato,2024-08,3.93071515294888e-05,2024-08-01T00:00:00
City of Angeles,2024-08,6.103826800539986e-05,2024-08-01T00:00:00
City of Olongapo,2024-08,5.68622389433838e-05,2024-08-01T00:00:00
Ormoc City,2024-08,4.014602943288923e-05,2024-08-01T00:00:00
City of Tacloban,2024-08,3.906554497927243e-05,2024-08-01T00:00:00
City of Zamboanga,2024-08,3.463144066314717e-05,2024-08-01T00:00:00
City of Isabela,2024-08,3.643053854738224e-05,2024-08-01T00:00:00
Pateros,2024-08,0.00010758838901784676,2024-08-01T00:00:00
City of Puerto Princesa,2024-08,4.115080101280824e-05,2024-08-01T00:00:00
City of Lucena,2024-08,5.711458757450706e-05,2024-08-01T00:00:00
City of Bacolod,2024-08,4.291929332374868e-05,2024-08-01T00:00:00
City of Iloilo,2024-08,4.502695316460822e-05,2024-08-01T00:00:00
City of Cebu,2024-08,4.997234538863844e-05,2024-08-01T00:00:00
City of Lapu-Lapu,2024-08,4.502086807178775e-05,2024-08-01T00:00:00
City of Mandaue,2024-08,5.531610277473746e-05,2024-08-01T00:00:00
City of Cagayan De Oro,2024-09,4.409709810395842e-05,2024-09-01T00:00:00
City of Iligan,2024-09,4.345386646206515e-05,2024-09-01T00:00:00
City of Davao,2024-09,3.890431269353653e-05,2024-09-01T00:00:00
City of General Santos,2024-09,3.6201658274240464e-05,2024-09-01T00:00:00
City of Caloocan,2024-09,8.031074203816168e-05,2024-09-01T00:00:00
City of Makati,2024-09,8.915378769056243e-05,2024-09-01T00:00:00
City of Malabon,2024-09,8.129641945479295e-05,2024-09-01T00:00:00
City of Mandaluyong,2024-09,9.177441479578936e-05,2024-09-01T00:00:00
City of Manila,2024-09,9.251555183398274e-05,2024-09-01T00:00:00
City of Marikina,2024-09,8.286721282777663e-05,2024-09-01T00:00:00
City of Muntinlupa,2024-09,6.714672278625255e-05,2024-09-01T00:00:00
City of Navotas,2024-09,8.061803075687119e-05,2024-09-01T00:00:00
Pasay City,2024-09,9.08640999729003e-05,2024-09-01T00:00:00
City of Pasig,2024-09,8.755067941786676e-05,2024-09-01T00:00:00
Quezon City,2024-09,8.439374135060367e-05,2024-09-01T00:00:00
City of San Juan,2024-09,9.179496446147928e-05,2024-09-01T00:00:00
City of Taguig,2024-09,8.20390041787436e-05,2024-09-01T00:00:00
City of Valenzuela,2024-09,7.744609573686412e-05,2024-09-01T00:00:00
City of Baguio,2024-09,5.5943810329544896e-05,2024-09-01T00:00:00
City of Butuan,2024-09,3.749073062881974e-05,2024-09-01T00:00:00
City of Cotabato,2024-09,3.972219568055685e-05,2024-09-01T00:00:00
City of Angeles,2024-09,6.016266585593098e-05,2024-09-01T00:00:00
City of Olongapo,2024-09,5.2872544140093306e-05,2024-09-01T00:00:00
Ormoc City,2024-09,4.145332308119849e-05,2024-09-01T00:00:00
City of Tacloban,2024-09,3.864314976618082e-05,2024-09-01T00:00:00
City of Zamboanga,2024-09,3.572277203326872e-05,2024-09-01T00:00:00
City of Isabela,2024-09,3.8375291002341504e-05,2024-09-01T00:00:00
Pateros,2024-09,8.573037485198651e-05,2024-09-01T00:00:00
City of Puerto Princesa,2024-09,3.966710544325431e-05,2024-09-01T00:00:00
City of Lucena,2024-09,5.1765656120215806e-05,2024-09-01T00:00:00
City of Bacolod,2024-09,4.599899796885773e-05,2024-09-01T00:00:00
City of Iloilo,2024-09,4.793350880626119e-05,2024-09-01T00:00:00
City of Cebu,2024-09,5.254798743277135e-05,2024-09-01T00:00:00
City of Lapu-Lapu,2024-09,4.788793845517517e-05,2024-09-01T00:00:00
City of Mandaue,2024-09,5.867388918041537e-05,2024-09-01T00:00:00
City of Cagayan De Oro,2024-10,4.569316248301556e-05,2024-10-01T00:00:00
City of Iligan,2024-10,4.54045203252352e-05,2024-10-01T00:00:00
City of Davao,2024-10,4.150411025981985e-05,2024-10-01T00:00:00
City of General Santos,2024-10,3.694174308751731e-05,2024-10-01T00:00:00
City of Caloocan,2024-10,9.805440358050734e-05,2024-10-01T00:00:00
City of Makati,2024-10,0.00012069336747553173,2024-10-01T00:00:00
City of Malabon,2024-10,0.00010232626452362522,2024-10-01T00:00:00
City of Mandaluyong,2024-10,0.0001238097122012574,2024-10-01T00:00:00
City of Manila,2024-10,0.00012942586447554555,2024-10-01T00:00:00
City of Marikina,2024-10,0.00011090144559265812,2024-10-01T00:00:00
City of Muntinlupa,2024-10,7.49825809574127e-05,2024-10-01T00:00:00
City of Navotas,2024-10,9.567058809298308e-05,2024-10-01T00:00:00
Pasay City,2024-10,0.00012300764370193896,2024-10-01T00:00:00
City of Pasig,2024-10,0.00011220700187382329,2024-10-01T00:00:00
Quezon City,2024-10,0.00011024294081446682,2024-10-01T00:00:00
City of San Juan,2024-10,0.00012907202983654511,2024-10-01T00:00:00
City of Taguig,2024-10,9.75997322626254e-05,2024-10-01T00:00:00
City of Valenzuela,2024-10,9.48255683209232e-05,2024-10-01T00:00:00
City of Baguio,2024-10,5.44090292986393e-05,2024-10-01T00:00:00
City of Butuan,2024-10,3.911703054570938e-05,2024-10-01T00:00:00
City of Cotabato,2024-10,4.075184029837928e-05,2024-10-01T00:00:00
City of Angeles,2024-10,6.231256827124894e-05,2024-10-01T00:00:00
City of Olongapo,2024-10,5.800712927302154e-05,2024-10-01T00:00:00
Ormoc City,2024-10,4.221909247310996e-05,2024-10-01T00:00:00
City of Tacloban,2024-10,4.187557791136076e-05,2024-10-01T00:00:00
City of Zamboanga,2024-10,3.6928510450055166e-05,2024-10-01T00:00:00
City of Isabela,2024-10,3.925571176245911e-05,2024-10-01T00:00:00
Pateros,2024-10,0.00010081052316855422,2024-10-01T00:00:00
City of Puerto Princesa,2024-10,3.862110399296208e-05,2024-10-01T00:00:00
City of Lucena,2024-10,5.219906425421998e-05,2024-10-01T00:00:00
City of Bacolod,2024-10,4.887904867729608e-05,2024-10-01T00:00:00
City of Iloilo,2024-10,4.803878166173857e-05,2024-10-01T00:00:00
City of Cebu,2024-10,5.224340090945244e-05,2024-10-01T00:00:00
City of Lapu-Lapu,2024-10,4.776127103774674e-05,2024-10-01T00:00:00
City of Mandaue,2024-10,5.835194150657246e-05,2024-10-01T00:00:00
City of Cagayan De Oro,2024-11,4.4769658896571335e-05,2024-11-01T00:00:00
City of Iligan,2024-11,4.621917545806633e-05,2024-11-01T00:00:00
City of Davao,2024-11,3.884977852265568e-05,2024-11-01T00:00:00
City of General Santos,2024-11,3.6763747059691866e-05,2024-11-01T00:00:00
City of Caloocan,2024-11,9.298130419205576e-05,2024-11-01T00:00:00
City of Makati,2024-11,0.00010656476064839252,2024-11-01T00:00:00
City of Malabon,2024-11,0.0001040971387540558,2024-11-01T00:00:00
City of Mandaluyong,2024-11,0.00011891043692020914,2024-11-01T00:00:00
City of Manila,2024-11,0.0001295600792227227,2024-11-01T00:00:00
City of Marikina,2024-11,0.00010021889793988916,2024-11-01T00:00:00
City of Muntinlupa,2024-11,7.530479344928106e-05,2024-11-01T00:00:00
City of Navotas,2024-11,0.00010031350953681035,2024-11-01T00:00:00
Pasay City,2024-11,0.0001073598675746398,2024-11-01T00:00:00
City of Pasig,2024-11,0.00010321027903930808,2024-11-01T00:00:00
Quezon City,2024-11,0.000102624218509334,2024-11-01T00:00:00
City of San Juan,2024-11,0.00012533540930641595,2024-11-01T00:00:00
City of Taguig,2024-11,9.029279922457478e-05,2024-11-01T00:00:00
City of Valenzuela,2024-11,9.451163337355768e-05,2024-11-01T00:00:00
City of Baguio,2024-11,5.411006610465457e-05,2024-11-01T00:00:00
City of Butuan,2024-11,3.969241391295423e-05,2024-11-01T00:00:00
City of Cotabato,2024-11,3.903541029790189e-05,2024-11-01T00:00:00
City of Angeles,2024-11,6.500881662233965e-05,2024-11-01T00:00:00
City of Olongapo,2024-11,5.466380717311741e-05,2024-11-01T00:00:00
Ormoc City,2024-11,4.2133775613637855e-05,2024-11-01T00:00:00
City of Tacloban,2024-11,4.06652591507277e-05,2024-11-01T00:00:00
City of Zamboanga,2024-11,3.774311208085907e-05,2024-11-01T00:00:00
City of Isabela,2024-11,4.059717218508341e-05,2024-11-01T00:00:00
Pateros,2024-11,9.48074949207833e-05,2024-11-01T00:00:00
City of Puerto Princesa,2024-11,3.977326490887266e-05,2024-11-01T00:00:00
City of Lucena,2024-11,5.085597474726707e-05,2024-11-01T00:00:00
City of Bacolod,2024-11,4.987060634189594e-05,2024-11-01T00:00:00
City of Iloilo,2024-11,5.286304029194831e-05,2024-11-01T00:00:00
City of Cebu,2024-11,5.2919074632932144e-05,2024-11-01T00:00:00
City of Lapu-Lapu,2024-11,4.876993654336241e-05,2024-11-01T00:00:00
City of Mandaue,2024-11,5.848529055464983e-05,2024-11-01T00:00:00
City of Cagayan De Oro,2024-12,4.2213398000863214e-05,2024-12-01T00:00:00
City of Iligan,2024-12,4.007744624877134e-05,2024-12-01T00:00:00
City of Davao,2024-12,3.590855359523456e-05,2024-12-01T00:00:00
City of General Santos,2024-12,3.18868969203124e-05,2024-12-01T00:00:00
City of Caloocan,2024-12,7.025539818218504e-05,2024-12-01T00:00:00
City of Makati,2024-12,9.652644198457804e-05,2024-12-01T00:00:00
City of Malabon,2024-12,9.085838327092536e-05,2024-12-01T00:00:00
City of Mandaluyong,2024-12,9.414242464369466e-05,2024-12-01T00:00:00
City of Manila,2024-12,0.0001068033460168556,2024-12-01T00:00:00
City of Marikina,2024-12,6.985647180649894e-05,2024-12-01T00:00:00
City of Muntinlupa,2024-12,7.344125085792695e-05,2024-12-01T00:00:00
City of Navotas,2024-12,9.044981815578e-05,2024-12-01T00:00:00
Pasay City,2024-12,0.000103014910930803,2024-12-01T00:00:00
City of Pasig,2024-12,7.622397238264208e-05,2024-12-01T00:00:00
Quezon City,2024-12,7.385620334176059e-05,2024-12-01T00:00:00
City of San Juan,2024-12,9.65332146156258e-05,2024-12-01T00:00:00
City of Taguig,2024-12,8.204876054553546e-05,2024-12-01T00:00:00
City of Valenzuela,2024-12,7.749900363487185e-05,2024-12-01T00:00:00
City of Baguio,2024-12,5.471240172875985e-05,2024-12-01T00:00:00
City of Butuan,2024-12,3.501066326346793e-05,2024-12-01T00:00:00
City of Cotabato,2024-12,3.615712232435228e-05,2024-12-01T00:00:00
City of Angeles,2024-12,5.205702400699335e-05,2024-12-01T00:00:00
City of Olongapo,2024-12,4.886419402373362e-05,2024-12-01T00:00:00
Ormoc City,2024-12,3.550338057777423e-05,2024-12-01T00:00:00
City of Tacloban,2024-12,3.589161421952076e-05,2024-12-01T00:00:00
City of Zamboanga,2024-12,3.290720900679607e-05,2024-12-01T00:00:00
City of Isabela,2024-12,3.512653906385776e-05,2024-12-01T00:00:00
Pateros,2024-12,7.941884172505709e-05,2024-12-01T00:00:00
